Symbol	ExpMean	Exp Samples A	Exp Samples B	log2FC	lfcSE	Stat	p-value	padj
ENSMUSG00000031762.7	Mt2	197.218983333333	296.655	97.7829666666667	-1.59130692717906	0.35685240983543	-4.26485123841504	2.00035434700284e-05	0.027242441004258
ENSMUSG00000090733.6	Rps27	140.156833333333	61.569	218.744666666667	1.81230819906051	0.425409232328778	4.25685306741333	2.0732451297e-05	0.027242441004258
ENSMUSG00000000903.3	Vpreb3	33.1152666666667	13.1391666666667	53.0913666666667	1.93570125574845	0.484933075140519	4.09854733893321	4.15751214218959e-05	0.0515947256845728
ENSMUSG00000102070.1	Gm28661	6006.82466666667	11234.27	779.379333333333	-3.84771541300433	0.995191216083448	-4.06430175709118	4.817646552909e-05	0.0543871843740549
ENSMUSG00000062554.7	Gm12751	4.72853333333333	0	9.45706666666667	3.3864063098615	1.47434787939625	4.06180489827895	4.86947662047228e-05	0.0543871843740549
ENSMUSG00000066687.5	Zbtb16	7.99336333333333	11.1375266666667	4.8492	-1.05316324062293	0.353204692446158	-4.00407234157737	6.22613115920576e-05	0.0662282465877801
ENSMUSG00000052013.14	Btla	10.566475	14.4362	6.69675	-1.00399634882189	0.301177823157422	-3.95714072165597	7.58522499597015e-05	0.0752197115633858
ENSMUSG00000028420.13	Tmem38b	23.0641166666667	32.3689666666667	13.7592666666667	-1.17688597042189	0.36793542722064	-3.95216010332794	7.74488927369448e-05	0.0752197115633858
ENSMUSG00000024673.9	Ms4a1	5.88989	3.18395666666667	8.59582333333333	1.19753868708643	0.345068600227041	3.91527559161424	9.03010013369172e-05	0.0840476569943356
ENSMUSG00000104213.5	Ighd	8.68171666666667	5.49243	11.8710033333333	0.987294061080978	0.307600705503353	3.89971220550116	9.63070961310196e-05	0.0860523165349886
ENSMUSG00000076609.2	Igkc	257.353166666667	179.662	335.044333333333	0.895358490851492	0.232823473507666	3.88332766785745	0.000103036566754627	0.0885242626217252
ENSMUSG00000037972.7	Snn	18.0399166666667	12.6495333333333	23.4303	0.839819952373272	0.193896077375282	3.85561230365766	0.000115440318894463	0.0935004521310674
ENSMUSG00000048706.3	Lurap1l	9.475345	5.86475666666667	13.0859333333333	1.03697467225427	0.268917867624499	3.85191029732543	0.000117199957904463	0.0935004521310674
ENSMUSG00000067780.3	Pi15	3.33037333333333	4.59421333333333	2.06653333333333	-0.867326638311278	0.336574691715446	-3.81129568124883	0.000138240291902721	0.106483160018034
ENSMUSG00000068105.11	Tnfrsf13c	4.40325	2.21232333333333	6.59417666666667	1.24127644814204	0.471672930908519	3.75562581490626	0.000172908870591977	0.127690842013083
ENSMUSG00000075370.11	Igll1	8.623065	3.03146666666667	14.2146633333333	1.9160857119218	0.556166902802913	3.74947454215424	0.000177205484036421	0.127690842013083
ENSMUSG00000004892.13	Bcan	8.13130166666667	4.48906	11.7735433333333	1.21852776441696	0.341977595602389	3.73716949717256	0.00018610347473361	0.129911856831231
ENSMUSG00000040809.10	Chil3	431.697666666667	550.432666666667	312.962666666667	-0.812591716300458	0.254833396132488	-3.66048516917551	0.00025173812552258	0.170174454815049
ENSMUSG00000064220.6	Hist2h2aa1	57.0717833333333	78.9158333333333	35.2277333333333	-1.14138682231492	0.336062409805751	-3.6531751352308	0.000259017435030516	0.170174454815049
ENSMUSG00000038421.13	Fcrla	14.7481083333333	7.96904	21.5271766666667	1.32864103193804	0.440718989238765	3.63271724878184	0.00028045228019566	0.178992658143162
ENSMUSG00000026062.12	Slc9a2	24.9551166666667	16.8664333333333	33.0438	0.930140422275731	0.246215973120428	3.59824469684281	0.000320372127473107	0.194083735916868
ENSMUSG00000076617.9	Ighm	194.271333333333	127.342333333333	261.200333333333	1.03067240209363	0.262892611139445	3.59735100164935	0.00032147453795882	0.194083735916868
ENSMUSG00000071847.12	Apcdd1	16.2687466666667	10.4444266666667	22.0930666666667	1.01281458017908	0.270833999150811	3.56791975947151	0.000359826652284812	0.211521256808898
ENSMUSG00000014453.4	Blk	6.24274833333333	3.22086	9.26463666666667	1.28207367880474	0.464276310471794	3.54923858484548	0.000386346859196812	0.221287593352266
ENSMUSG00000034634.7	Ly6d	36.3301	20.6035666666667	52.0566333333333	1.29626361788415	0.366863888373329	3.540407936632	0.000399508991640105	0.223105796381417
ENSMUSG00000074934.3	Grem1	6.59199166666667	8.32053666666667	4.86344666666667	-0.668664063333292	0.259403282512918	-3.5303745979	0.000414971679281691	0.22608871638523
ENSMUSG00000095597.2	Gm6472	23.87297	1.33410666666667	46.4118333333333	4.34430478307036	1.50909293117228	3.52154654329762	0.000429037344696922	0.22818657632952
ENSMUSG00000040127.13	Sdr9c7	4.06437833333333	2.22507	5.90368666666667	1.09803651279312	0.440682706906289	3.51224186398953	0.000444343421736457	0.230831240808116
ENSMUSG00000008193.13	Spib	25.7988266666667	15.0773533333333	36.5203	1.22264143475479	0.376049927294315	3.5042117928796	0.000457960979205368	0.232498462579307
ENSMUSG00000037010.7	Apln	3.90674333333333	2.22379666666667	5.58969	1.03144984569589	0.342590086705757	3.46826663571842	0.000523827265627023	0.260027854657254
ENSMUSG00000053007.9	Creb5	21.3475933333333	32.1447	10.5504866666667	-1.52082455552892	0.400913253257648	-3.43437712167534	0.000593917277351293	0.288411394379852
ENSMUSG00000025854.15	Fam20c	52.7530833333333	40.1744666666667	65.3317	0.687948538023593	0.179529819325951	3.41885255967333	0.000628857915697481	0.298881449379794
ENSMUSG00000084353.1	Gm15452	8.449165	0	16.89833	4.16175307829229	1.60346965538921	3.41303594779347	0.000642434673350883	0.298973036110667
ENSMUSG00000034459.8	Ifit1	5.788015	7.33923666666667	4.23679333333333	-0.671231661514495	0.27407378699936	-3.38961049728751	0.000699919946274992	0.319077791018179
ENSMUSG00000093954.8	Gm16867	13.6219783333333	17.5317666666667	9.71219	-0.790746967836855	0.270625669461229	-3.37166724281806	0.000747146602578526	0.328948021319367
ENSMUSG00000001349.5	Cnn1	4.49971666666667	7.667016	1.33241733333333	-1.89370941867018	0.932304699169303	-3.37024166480378	0.000751022879724581	0.328948021319367
ENSMUSG00000059305.11	Vpreb1	10.2895233333333	4.25788333333333	16.3211633333333	1.71998179278022	0.554490484760273	3.3479711255301	0.00081405492414929	0.34969920953167
ENSMUSG00000061132.13	Blnk	9.91762833333333	6.17092333333333	13.6643333333333	1.03208068663502	0.293259247037311	3.22996937602626	0.00123803478202866	0.501149655504147
ENSMUSG00000038560.7	Sp6	12.9227916666667	9.09511666666667	16.7504666666667	0.814199370507954	0.23452459934264	3.22878440184694	0.00124317578359286	0.501149655504147
ENSMUSG00000025014.12	Dntt	5.14783	2.6963	7.59936	1.21814743859582	0.412118722899374	3.2238478093146	0.00126480599462367	0.501149655504147
ENSMUSG00000107176.1	Gm9794	35.2290083333333	16.9236166666667	53.5344	1.60530478420559	0.518712642576685	3.22303231883024	0.00126841241515454	0.501149655504147
ENSMUSG00000105053.1	Gm43064	0.1469885	0.293977	0	-0.371811974145847	1.71479813858941	-3.21990510538103	0.00128233037042002	0.501149655504147
ENSMUSG00000039264.9	Gimap3	8.46240666666667	10.5983	6.32651333333333	-0.662714668052813	0.279509316570454	-3.21571028293727	0.00130122123821472	0.501149655504147
ENSMUSG00000063531.7	Sema3e	1.54804483333333	0.841366333333333	2.25472333333333	0.821758238465209	0.372533314173554	3.21069041455329	0.00132416507134038	0.50134236209494
ENSMUSG00000074577.9	Ripor3	27.11145	20.7047	33.5182	0.669349753165138	0.219618751890057	3.20411317158956	0.00135479210864353	0.504389102047987
ENSMUSG00000068735.14	Trp53i11	34.0477666666667	26.581	41.5145333333333	0.624281336676474	0.193150644168968	3.19783111233764	0.00138465347758865	0.507055563645495
ENSMUSG00000022871.12	Fetub	14.9270266666667	8.76825333333333	21.0858	1.17694656987078	0.36742073261464	3.1848330335562	0.00144837548201249	0.521835669632176
ENSMUSG00000094526.1	Gm21451	25.9221666666667	35.4676666666667	16.3766666666667	-1.06946653456271	0.373702835165198	-3.17177433275923	0.00151510691383968	0.53084754296908
ENSMUSG00000071226.11	Cecr2	4.49026	2.83298333333333	6.14753666666667	0.898978390869099	0.406593186531857	3.17066258309705	0.00152091694645989	0.53084754296908
ENSMUSG00000040592.11	Cd79b	42.6681833333333	23.8570333333333	61.4793333333333	1.32972493753722	0.3865147340694	3.13581258999272	0.00171378681663264	0.588962613999077
ENSMUSG00000024353.4	Mzb1	8.43282166666667	4.09283666666667	12.7728066666667	1.43528123230721	0.503366442045354	3.12898968774438	0.00175408464182345	0.593677920137154
ENSMUSG00000049550.17	Clip1	24.2996	27.4265	21.1727	-0.358452018922845	0.168984726609454	-3.12009633390858	0.00180791903429316	0.602765602806578
ENSMUSG00000095304.9	Plac9	4.9809695	8.931964	1.029975	-2.29061707212341	0.874964010611326	-3.09467081076777	0.0019703144572082	0.647248299192894
ENSMUSG00000020167.14	Tcf3	50.5851166666667	39.0224	62.1478333333333	0.657925551428724	0.207776539488599	3.0894389337921	0.00200534926667885	0.649210027812639
ENSMUSG00000032053.8	Pou2af1	11.7904716666667	6.54637666666667	17.0345666666667	1.25690874143374	0.404030232676955	3.07395209097186	0.00211243353019986	0.6740005440017
ENSMUSG00000037541.21	Shank2	0.83987	1.28065166666667	0.399088333333333	-0.704959062833178	0.601468160020918	-3.06976529256834	0.00214227050873492	0.6740005440017
ENSMUSG00000049537.10	Tecrl	0.7944525	1.21469066666667	0.374214333333333	-0.688498170926067	0.759924928099671	-3.04786560947659	0.00230472974024002	0.711927072052963
ENSMUSG00000028957.12	Per3	7.93490166666667	5.85107	10.0187333333333	0.685557156491205	0.203641015716041	3.04228860293376	0.00234786667246375	0.711927072052963
ENSMUSG00000079419.4	Ms4a6c	52.7000666666667	64.1800666666667	41.2200666666667	-0.626501970933958	0.238427856690716	-3.03821508172499	0.00237984031141406	0.711927072052963
ENSMUSG00000109695.1	Gm31166	5.39543833333333	7.87793333333333	2.91294333333333	-1.18196965764474	0.462193592295715	-3.03599504555891	0.00239743303736151	0.711927072052963
ENSMUSG00000080896.5	Gm14567	12.8972833333333	0	25.7945666666667	4.74386857923639	1.67651119154125	3.03002607306858	0.00244532627760096	0.711927072052963
