Symbol	ExpMean	Exp Samples A	Exp Samples B	log2FC	lfcSE	Stat	p-value	padj
ENSMUSG00000078607.5	1810010H24Rik	2.1980875	1.77093875	2.62523625	0.387700194750505	0.198998875758084	3.28554478644518	0.00101785359489973	0.528226099925708
ENSMUSG00000068606.5	Gm4841	3.39369875	2.4432125	4.344185	0.634214730067781	0.284391631816089	3.27400544393079	0.00106034568487821	0.539695562339836
ENSMUSG00000075595.9	Zfp652	13.75745	13.0491	14.4658	0.138603748839058	0.0728555833179346	3.26346599710919	0.00110058390133137	0.549606681444102
ENSMUSG00000054905.2	Stfa3	4.19648225	2.76318575	5.62977875	0.817006223034356	0.335472404022623	3.24789347226071	0.00116262789976203	0.559509088749143
ENSMUSG00000042717.5	Ppp1r3a	11.8158375	8.104765	15.52691	0.860123326442508	0.321979663527309	3.24110873825593	0.00119065756933956	0.559509088749143
ENSMUSG00000047037.5	Nipa1	7.725315625	9.1761075	6.27452375	-0.484261110816262	0.151806166580376	-3.23915613117905	0.00119883928428897	0.559509088749143
ENSMUSG00000000805.18	Car4	3.002342125	1.901840875	4.102843375	0.814332950673355	0.411011326979295	3.22631000653528	0.00125397454992097	0.559509088749143
ENSMUSG00000021609.6	Slc6a3	0.931091375	1.200824625	0.661358125	-0.405681090692762	0.25643163103957	-3.22475733287898	0.00126079489131411	0.559509088749143
ENSMUSG00000103793.1	Pcdhga6	0.5213303125	0.408882625	0.633778	0.213660536698448	0.222786790763694	3.22453425647235	0.00126177759539556	0.559509088749143
ENSMUSG00000026077.15	Npas2	1.1482049375	0.907576375	1.3888335	0.324565482048046	0.207759666829853	3.21780794579577	0.00129174279731544	0.559509088749143
ENSMUSG00000079278.1	Tmem233	19.028126875	13.92286	24.13339375	0.752081432913387	0.278277058906431	3.21278703898971	0.00131453720682174	0.559509088749143
ENSMUSG00000082079.2	Dnmt3c	0.4847726875	0.6570925	0.312452875	-0.336388514772207	0.334310652472467	-3.21102186568954	0.00132263870417478	0.559509088749143
ENSMUSG00000029657.15	Hsph1	48.02570625	57.60715	38.4442625	-0.571261219037791	0.174744327788859	-3.20785257232511	0.00133730031892384	0.559509088749143
ENSMUSG00000063760.9	Rnf217	1.2989260625	1.02499325	1.572858875	0.345455226343654	0.221950955827417	3.20450443885318	0.00135295204140799	0.559509088749143
ENSMUSG00000027832.5	Ptx3	6.63777	5.562925	7.712615	0.408766847282295	0.166887709321828	3.19651172521881	0.00139100172882773	0.566394503952054
ENSMUSG00000026834.13	Acvr1c	0.2497234375	0.15586225	0.343584625	0.217117716876244	0.350505975775035	3.18985257933547	0.00142345385686639	0.570826564086102
ENSMUSG00000076677.1	Ighv6-3	49.043536875	81.10442875	16.982645	-2.19085480664677	0.685744257173099	-3.17750205254236	0.00148549638456858	0.579929107684724
ENSMUSG00000030701.17	Plekhb1	9.350069375	6.7289	11.97123875	0.746981257947796	0.295322792797396	3.17340391049695	0.00150662763853587	0.579929107684724
ENSMUSG00000027165.16	B230118H07Rik	46.52410625	38.5512125	54.497	0.488687862546433	0.177812250379535	3.17239219049307	0.00151188681868916	0.579929107684724
ENSMUSG00000021552.7	Gkap1	13.64716375	11.2145925	16.079735	0.483679857452071	0.183043522013125	3.16407058816148	0.00155579056963193	0.581595527308163
ENSMUSG00000032690.16	Oas2	8.050611875	10.70860375	5.39262	-0.873089802241088	0.290485314697759	-3.16325055014038	0.00156017993874937	0.581595527308163
ENSMUSG00000068392.3	Rnase13	0.4850961875	0.327013625	0.64317875	0.308306246061738	0.336085613426666	3.15560880652197	0.00160163515152503	0.588756632714067
ENSMUSG00000025512.15	Chid1	15.856555625	17.90005	13.81306125	-0.351520233978332	0.102543890262194	-3.14908756793915	0.00163781110177908	0.593807485353245
ENSMUSG00000032034.6	Kcnj5	5.635041875	7.2681525	4.00193125	-0.725079770201697	0.261643512252588	-3.14095171335306	0.00168399794430106	0.602302345835355
ENSMUSG00000024749.8	Tmc1	0.27122325	0.3638685	0.178578	-0.210657309458951	0.328094677189109	-3.12316534201612	0.00178917206256996	0.61428982438603
ENSMUSG00000000275.16	Trim25	17.4174125	20.1922125	14.6426125	-0.438052735399554	0.131939465332519	-3.1148967513083	0.00184009306909012	0.61428982438603
ENSMUSG00000033590.8	Myo5c	2.89927	2.146235	3.652305	0.564319248206869	0.272902662367165	3.11087758527956	0.00186532249327263	0.61428982438603
ENSMUSG00000055435.6	Maf	28.20211875	23.2898125	33.114425	0.490030546379359	0.171971143956575	3.10913784304585	0.00187634156968004	0.61428982438603
ENSMUSG00000020672.14	Sntg2	0.1761515625	0.124937	0.227366125	0.125721462855182	0.50804259795588	3.1062987992531	0.00189445181023854	0.61428982438603
ENSMUSG00000026571.12	Dcaf6	63.524125	58.2891375	68.7591125	0.234613876270497	0.0961561912585939	3.1053802410489	0.00190034557316277	0.61428982438603
ENSMUSG00000092210.1	A930009A15Rik	1.6644930625	2.1890175	1.139968625	-0.575522369712222	0.292778726954161	-3.09843707184587	0.00194544280723234	0.61428982438603
ENSMUSG00000048031.15	Fcrl5	0.54758025	0.73287075	0.36228975	-0.347130464248707	0.322729492646007	-3.09732200522225	0.00195277628389444	0.61428982438603
ENSMUSG00000028158.14	Mttp	1.79738625	1.61900375	1.97576875	0.184244292109228	0.122470748543564	3.09595365514425	0.00196181021275173	0.61428982438603
ENSMUSG00000097187.1	Gm19426	0.4731336875	0.730506875	0.2157605	-0.509335621522518	0.558093267612573	-3.095345326499	0.00196583874122259	0.61428982438603
ENSMUSG00000115338.2	Pnp	125.91610625	155.175675	96.6565375	-0.677381233375502	0.191138612304926	-3.09429377891805	0.00197282030728124	0.61428982438603
ENSMUSG00000024411.9	Aqp4	3.3708718125	2.275817375	4.46592625	0.738611064395072	0.348308294487094	3.08777570876257	0.00201660610533568	0.620622253371157
ENSMUSG00000075569.10	Rsph10b	2.735814375	2.62719	2.84443875	0.0839206756142021	0.137627789673519	3.0803504842459	0.00206757134421139	0.625506371992354
