Symbol	ExpMean	Exp Samples A	Exp Samples B	log2FC	lfcSE	Stat	p-value	padj
ENSMUSG00000027750.16	Postn	210.476142857143	276.997666666667	160.585	-0.782779495597342	0.240029868390749	-3.79597152641631	0.000147066378574459	0.044580778042627
ENSMUSG00000028919.11	Arhgef19	4.87268142857143	6.57971	3.59241	-0.722891203563154	0.207999407897597	-3.79407448798242	0.000148195184165339	0.044580778042627
ENSMUSG00000050953.10	Gja1	58.3839	73.0421	47.39025	-0.613629421182827	0.167823080287629	-3.7909931801921	0.000150046074700389	0.044580778042627
ENSMUSG00000033342.13	Plppr5	0.470329714285714	0.801652666666667	0.2218375	-0.560268481959073	0.515458084607351	-3.78444492371723	0.000154052016829928	0.0451988617379008
ENSMUSG00000053646.13	Plxnb1	3.53309714285714	4.90465	2.5044325	-0.752670709624947	0.188603706870398	-3.77713934243259	0.000158639986227425	0.0459703426756803
ENSMUSG00000000392.17	Fap	52.0731	62.2598	44.433075	-0.477546041546619	0.15120477930343	-3.76717234931417	0.00016510702143376	0.0472608781352831
ENSMUSG00000025270.13	Alas2	902.190857142857	1138.66666666667	724.834	-0.650900378854741	0.178816502195235	-3.75857544881927	0.000170883511189752	0.0479208618928927
ENSMUSG00000023972.9	Ptk7	3.66633	4.67949	2.90646	-0.539899544292374	0.189052529002581	-3.75768010362238	0.000171495927019555	0.0479208618928927
ENSMUSG00000033207.6	Mamdc2	4.10928857142857	5.20688333333333	3.2860925	-0.534206043022021	0.181152044455954	-3.75026442532925	0.000176648192366011	0.0487798396613532
ENSMUSG00000024501.19	Dpysl3	15.7083142857143	19.3747	12.958525	-0.545632317310291	0.157482627985607	-3.74097518320394	0.000183307622288081	0.0498729150086846
ENSMUSG00000003352.14	Cacnb3	6.71789285714286	8.61658	5.2938775	-0.611574812003178	0.178731859582944	-3.73886065282645	0.000184856152256116	0.0498729150086846
ENSMUSG00000074505.5	Fat3	2.86265857142857	3.68096666666667	2.2489275	-0.52684294139719	0.203167627369574	-3.7324776541398	0.000189605521922863	0.0505729637565163
ENSMUSG00000036545.8	Adamts2	12.0621828571429	14.7524	10.04452	-0.512240931253895	0.158200869890437	-3.72143355624787	0.000198094991749321	0.0522436589476413
ENSMUSG00000047712.8	Ust	2.87136571428571	3.61782333333333	2.3115225	-0.479718319576467	0.183905386763291	-3.70956011419386	0.000207619658386995	0.0541472069073283
ENSMUSG00000031595.9	Pdgfrl	9.26187571428571	11.98	7.2232825	-0.65850408660719	0.206275532480291	-3.70232477747588	0.000213632899533514	0.0551032023939632
ENSMUSG00000078680.3	Mup10	2.13406685714286	0.578211333333333	3.3009585	1.44636780570964	0.68235442366771	3.69756411667968	0.00021767824897406	0.0555363463034688
ENSMUSG00000026837.15	Col5a1	44.2827714285714	56.1325	35.395475	-0.650552567395963	0.190178604211455	-3.67840537251907	0.000234696734320005	0.0592344273974103
ENSMUSG00000027188.8	Pamr1	9.22178714285714	11.2706366666667	7.68515	-0.498587434879704	0.184477700027581	-3.66520363655357	0.000247141856356313	0.0608750163984498
ENSMUSG00000055639.16	Dach1	1.648772	1.083208	2.072945	0.560815051694964	0.25488048799824	3.66404329172689	0.000248264795273781	0.0608750163984498
ENSMUSG00000001555.10	Fkbp10	46.4802142857143	58.2682666666667	37.639175	-0.617195574744187	0.181191167450102	-3.66330932307654	0.000248977572181799	0.0608750163984498
ENSMUSG00000034435.6	Tmem30b	1.45157771428571	1.93443	1.0894385	-0.489964998075109	0.230367024158556	-3.65799274646316	0.000254198238986571	0.0615107326339463
ENSMUSG00000008540.11	Mgst1	63.1408285714286	46.6272	75.52605	0.684165199596988	0.208920965956481	3.65219891071514	0.000260004361728352	0.061936489568209
ENSMUSG00000041559.7	Fmod	123.998028571429	158.636333333333	98.0193	-0.689007391700202	0.200382058428693	-3.64966177473005	0.000262585826372538	0.061936489568209
ENSMUSG00000054675.5	Tmem119	20.8699714285714	27.3833666666667	15.984925	-0.740790875729013	0.21105797157446	-3.64840452048056	0.000263873933061558	0.061936489568209
ENSMUSG00000063765.12	Chadl	6.76827428571429	9.05134333333333	5.0559725	-0.730957767148377	0.191078206613705	-3.63752312621117	0.000275272482891152	0.0629119343992454
ENSMUSG00000063430.9	Wscd2	1.40484571428571	1.79763333333333	1.110255	-0.406789548183126	0.221923180207546	-3.63697368185249	0.000275860104732757	0.0629119343992454
ENSMUSG00000041608.8	Entpd3	8.80377571428571	11.2019166666667	7.00517	-0.608103837245795	0.201773177541825	-3.63597644989509	0.000276929632379937	0.0629119343992454
